@relation testset

@attribute class {BordaCo0,Stochas1,Stochas2,Copelan3,LocalKe4,PickAPe5}
@attribute CanberraDistanceMin numeric
@attribute CanberraDistanceMax numeric
@attribute CanberraDistanceMean numeric
@attribute CanberraDistanceStandardDeviation numeric
@attribute CanberraDistanceSkewness numeric
@attribute CanberraDistanceKurtosis numeric
@attribute KendallTauMin numeric
@attribute KendallTauMax numeric
@attribute KendallTauMean numeric
@attribute KendallTauStandardDeviation numeric
@attribute KendallTauSkewness numeric
@attribute KendallTauKurtosis numeric
@attribute CayleyDistanceMin numeric
@attribute CayleyDistanceMax numeric
@attribute CayleyDistanceMean numeric
@attribute CayleyDistanceStandardDeviation numeric
@attribute CayleyDistanceSkewness numeric
@attribute CayleyDistanceKurtosis numeric
@attribute LevenshteinDistanceMin numeric
@attribute LevenshteinDistanceMax numeric
@attribute LevenshteinDistanceMean numeric
@attribute LevenshteinDistanceStandardDeviation numeric
@attribute LevenshteinDistanceSkewness numeric
@attribute LevenshteinDistanceKurtosis numeric
@attribute LMaxMin numeric
@attribute LMaxMax numeric
@attribute LMaxMean numeric
@attribute LMaxStandardDeviation numeric
@attribute LMaxSkewness numeric
@attribute LMaxKurtosis numeric
@attribute LAbsMin numeric
@attribute LAbsMax numeric
@attribute LAbsMean numeric
@attribute LAbsStandardDeviation numeric
@attribute LAbsSkewness numeric
@attribute LAbsKurtosis numeric
@attribute LSquareMin numeric
@attribute LSquareMax numeric
@attribute LSquareMean numeric
@attribute LSquareStandardDeviation numeric
@attribute LSquareSkewness numeric
@attribute LSquareKurtosis numeric

@data
BordaCo0,0.19976,0.431138,0.326726,0.048414,-0.309669,0.126848,0.08481,0.239557,0.162965,0.03209,-0.125878,0.082904,0.78481,0.974684,0.897935,0.037294,-0.313532,0.110544,0.56962,0.772152,0.689607,0.037205,-0.557641,0.120519,0.291139,0.759494,0.494337,0.106302,0.054443,0.226794,0.1225,0.33375,0.227803,0.042864,-0.211333,0.111046,0.143544,0.37735,0.263751,0.048794,-0.150949,0.124619
BordaCo0,0.201294,0.323895,0.260745,0.023983,0.202935,0.065495,0.092405,0.146519,0.118836,0.011632,0.119167,0.028059,0.734177,0.949367,0.867355,0.038781,-0.516782,0.135724,0.582278,0.708861,0.648767,0.028658,-0.126611,0.068448,0.21519,0.632911,0.409527,0.093621,0.253461,0.211625,0.13125,0.205,0.165493,0.015037,0.02013,0.036667,0.148599,0.244345,0.198252,0.019668,-0.000523,0.050794
BordaCo0,0.094723,0.44959,0.317336,0.06694,-0.579031,0.220539,0.040823,0.261076,0.161392,0.04495,-0.257983,0.120977,0.658228,0.974684,0.888741,0.05367,-1.526822,0.352108,0.493671,0.772152,0.684477,0.049479,-1.027728,0.208877,0.126582,0.987342,0.529647,0.169025,0.530452,0.494478,0.05875,0.3525,0.225372,0.061383,-0.281884,0.165078,0.070328,0.399572,0.263305,0.068018,-0.361479,0.189707
BordaCo0,0.237365,0.399408,0.319466,0.034761,-0.116939,0.084538,0.103797,0.212658,0.159449,0.022026,0.00827,0.060831,0.78481,0.987342,0.894537,0.036295,-0.141141,0.102653,0.607595,0.746835,0.69074,0.027772,-0.393958,0.080368,0.291139,0.936709,0.532911,0.1185,0.734169,0.466555,0.14375,0.286875,0.220826,0.028026,-0.072592,0.075092,0.167963,0.342182,0.260617,0.034269,-0.04631,0.094557
BordaCo0,0.491851,0.734072,0.615635,0.049184,0.053008,0.115706,0.319304,0.538608,0.429692,0.045694,0.087752,0.111737,0.860759,0.987342,0.934644,0.025081,-0.394484,0.077483,0.734177,0.860759,0.802532,0.024974,-0.276642,0.069372,0.696203,1,0.897135,0.059578,-0.678777,0.195667,0.450625,0.71,0.573628,0.057188,0.104436,0.135949,0.488811,0.74293,0.628324,0.052688,-0.076149,0.129773
BordaCo0,0.524263,0.726942,0.627392,0.041436,-0.020143,0.098541,0.342722,0.558544,0.442005,0.034305,0.247408,0.101247,0.835443,1,0.932978,0.028088,-0.455709,0.091224,0.721519,0.848101,0.803664,0.021211,-0.428061,0.073215,0.734177,1,0.89527,0.058483,-0.391608,0.151488,0.463125,0.725,0.591257,0.04402,0.101139,0.116335,0.528002,0.7642,0.643467,0.038283,0.083261,0.110385
BordaCo0,0.451876,0.747681,0.607648,0.051936,-0.30243,0.168884,0.279114,0.542405,0.417732,0.051032,-0.297969,0.141498,0.860759,0.987342,0.933378,0.02589,-0.262672,0.071036,0.734177,0.860759,0.798867,0.022357,0.107209,0.064114,0.582278,1,0.891739,0.072431,-1.148228,0.359049,0.38375,0.71125,0.560961,0.064473,-0.316244,0.184811,0.431148,0.750129,0.613663,0.061095,-0.524076,0.188252
BordaCo0,0.380705,0.62777,0.495946,0.040178,0.073703,0.133794,0.21519,0.400316,0.308266,0.031823,0.125303,0.093084,0.848101,0.987342,0.930247,0.025998,-0.099744,0.077093,0.696203,0.835443,0.767955,0.025185,-0.058756,0.071175,0.556962,1,0.807861,0.090556,-0.145114,0.212598,0.29375,0.545625,0.416151,0.041425,0.154703,0.129163,0.339085,0.582936,0.476069,0.042872,-0.081239,0.124608
BordaCo0,0.202942,0.409675,0.30261,0.040089,0.100191,0.096632,0.1,0.212658,0.148404,0.02447,0.252538,0.059607,0.759494,0.987342,0.887408,0.035872,-0.240061,0.112593,0.582278,0.759494,0.676016,0.032698,-0.16337,0.108303,0.240506,0.962025,0.508728,0.163207,1.042867,0.612214,0.145625,0.29,0.205938,0.031775,0.326358,0.076698,0.165644,0.341839,0.245183,0.040072,0.170267,0.093314
BordaCo0,0.564494,0.781268,0.666917,0.042244,-0.052209,0.11211,0.397468,0.573418,0.478994,0.035529,0.073678,0.096218,0.860759,0.987342,0.934177,0.024716,-0.206326,0.068948,0.759494,0.860759,0.815256,0.020241,-0.353083,0.065667,0.708861,1,0.906196,0.052529,-0.555538,0.1769,0.535,0.75625,0.635901,0.044878,0.060323,0.124988,0.589822,0.777052,0.683654,0.03842,-0.094523,0.102316
BordaCo0,0.304451,0.680445,0.528258,0.080615,-0.496276,0.213943,0.154114,0.480696,0.337983,0.073699,-0.365934,0.175605,0.835443,0.987342,0.934777,0.030382,-0.5828,0.094991,0.683544,0.835443,0.775683,0.031841,-0.221285,0.083922,0.43038,1,0.822185,0.140136,-1.009762,0.415727,0.21625,0.6375,0.455582,0.094508,-0.398619,0.233236,0.244513,0.689576,0.512419,0.100294,-0.601968,0.25652
BordaCo0,0.411357,0.662159,0.552411,0.043101,-0.214581,0.139974,0.249684,0.468354,0.360736,0.038739,-0.107047,0.10849,0.822785,1,0.932312,0.027749,-0.524833,0.108902,0.721519,0.835443,0.785343,0.023226,-0.097824,0.064889,0.64557,1,0.866023,0.073707,-0.689444,0.226725,0.34,0.61,0.483655,0.048968,-0.140633,0.135911,0.398176,0.67172,0.545836,0.050252,-0.279493,0.141616
BordaCo0,0.252012,0.515052,0.386754,0.052135,-0.124035,0.142903,0.132911,0.313291,0.215283,0.040001,0.072304,0.099824,0.822785,0.974684,0.911526,0.029615,-0.466418,0.093307,0.620253,0.797468,0.723984,0.033664,-0.498487,0.108926,0.329114,0.898734,0.659694,0.122194,-0.126919,0.263102,0.1825,0.42375,0.295375,0.053346,-0.007303,0.128189,0.2198,0.482815,0.345018,0.058534,-0.032957,0.144574
BordaCo0,0.148114,0.293106,0.216373,0.025993,-0.011918,0.076524,0.066139,0.118671,0.090918,0.009968,0.088831,0.028197,0.746835,0.962025,0.837375,0.040765,0.152534,0.114971,0.531646,0.708861,0.617855,0.03188,-0.155391,0.093711,0.177215,0.481013,0.295536,0.055973,0.415066,0.176476,0.096875,0.16625,0.129694,0.013426,0.102499,0.03722,0.113649,0.193906,0.151435,0.01539,0.088435,0.04355
BordaCo0,0.333523,0.542199,0.459118,0.043849,-0.383873,0.117915,0.203481,0.370253,0.271006,0.033819,0.369271,0.087793,0.810127,0.987342,0.922185,0.029699,-0.756783,0.129063,0.64557,0.810127,0.753564,0.026222,-0.385896,0.090248,0.506329,0.987342,0.765556,0.111732,0.060918,0.279901,0.27375,0.47125,0.367671,0.043004,0.234563,0.103574,0.334316,0.565484,0.423806,0.049088,0.341644,0.121067
BordaCo0,0.346505,0.541469,0.428058,0.037227,0.354648,0.111848,0.197785,0.349684,0.248774,0.026951,0.759275,0.096034,0.835443,0.987342,0.923118,0.027808,-0.430504,0.082848,0.683544,0.810127,0.743304,0.025253,-0.098129,0.062522,0.493671,0.936709,0.720786,0.114729,0.018195,0.253258,0.268125,0.46625,0.338197,0.034743,0.748121,0.124331,0.316005,0.531464,0.392802,0.040127,0.565621,0.129175
BordaCo0,0.380325,0.691253,0.556233,0.05372,-0.480755,0.200356,0.227532,0.478481,0.361692,0.046803,-0.276227,0.147616,0.860759,1,0.936709,0.02525,-0.083554,0.071315,0.708861,0.835443,0.786209,0.026276,-0.384086,0.07566,0.632911,0.987342,0.857628,0.076708,-0.631376,0.229741,0.300625,0.64625,0.487145,0.059746,-0.363837,0.201245,0.36801,0.681249,0.545126,0.058742,-0.352989,0.183455
BordaCo0,0.190701,0.350404,0.272562,0.031284,-0.203137,0.075591,0.087658,0.167089,0.129657,0.017836,0.03808,0.042302,0.772152,0.974684,0.870353,0.03649,0.082931,0.111859,0.556962,0.734177,0.656829,0.031178,-0.132625,0.090971,0.265823,0.759494,0.420986,0.103971,0.911442,0.337987,0.12375,0.23,0.179566,0.023166,-0.013985,0.053593,0.144439,0.283926,0.214837,0.029456,0.043746,0.07054
BordaCo0,0.3527,0.559903,0.477796,0.041795,-0.260923,0.113692,0.207595,0.377848,0.29435,0.030795,-0.004174,0.091641,0.848101,0.974684,0.924983,0.027442,-0.243543,0.067139,0.696203,0.810127,0.760893,0.023747,0.083722,0.056302,0.481013,0.974684,0.780413,0.096276,-0.335379,0.26345,0.28125,0.48625,0.399543,0.039324,-0.113801,0.114553,0.3209,0.573838,0.457151,0.043567,-0.029571,0.128233
BordaCo0,0.453186,0.685269,0.58202,0.037757,0.019608,0.117078,0.291139,0.467722,0.390851,0.030374,0.014883,0.085924,0.835443,0.987342,0.940506,0.025415,-0.824226,0.111069,0.721519,0.848101,0.794604,0.020062,-0.498075,0.077091,0.670886,1,0.890273,0.071181,-0.720795,0.218053,0.389375,0.625625,0.525,0.038123,0.079547,0.119313,0.462114,0.670707,0.582197,0.037813,-0.078513,0.103377
BordaCo0,0.224032,0.448717,0.320666,0.040518,0.237832,0.113358,0.107595,0.248101,0.161837,0.025123,0.28746,0.072409,0.78481,0.962025,0.891606,0.034881,-0.285135,0.10045,0.632911,0.772152,0.690473,0.026759,0.096146,0.076706,0.253165,0.734177,0.516389,0.094926,-0.391369,0.236013,0.155,0.33,0.22402,0.033486,0.256472,0.090543,0.167543,0.392469,0.263732,0.039924,0.158321,0.109384
BordaCo0,0.54035,0.764132,0.659171,0.046379,0.005596,0.123421,0.367089,0.586076,0.475037,0.040801,0.120822,0.116354,0.860759,0.987342,0.931246,0.026815,-0.116725,0.072472,0.759494,0.873418,0.814923,0.023317,-0.363147,0.068538,0.759494,1,0.912059,0.053306,-0.394521,0.147391,0.495625,0.75375,0.630813,0.05179,0.161132,0.149072,0.55401,0.790829,0.679408,0.044351,-0.044823,0.128696
BordaCo0,0.510946,0.780002,0.656866,0.04243,-0.301561,0.138493,0.377215,0.597152,0.474017,0.036674,-0.143118,0.127866,0.873418,1,0.935776,0.02563,-0.264846,0.071134,0.734177,0.860759,0.815123,0.022632,-0.626123,0.067816,0.708861,1,0.90926,0.049561,-0.603965,0.175122,0.484375,0.766875,0.627868,0.046477,-0.312239,0.160027,0.570704,0.799269,0.678269,0.03951,-0.290494,0.13293
BordaCo0,0.488787,0.750737,0.609284,0.043998,0.262497,0.141347,0.340823,0.542722,0.417618,0.037344,0.353719,0.12126,0.848101,1,0.935243,0.027202,-0.594443,0.091848,0.708861,0.848101,0.8,0.022873,-0.738369,0.089845,0.696203,1,0.88521,0.067283,-0.344755,0.151238,0.451875,0.725,0.559316,0.049001,0.421486,0.163323,0.523946,0.750808,0.614089,0.04416,0.202205,0.125881
BordaCo0,0.215805,0.670525,0.492983,0.087221,-0.598177,0.290566,0.082278,0.464557,0.309429,0.07452,-0.536089,0.231122,0.835443,1,0.930113,0.031857,-0.482393,0.098568,0.632911,0.848101,0.760626,0.040609,-0.914022,0.161387,0.21519,1,0.806262,0.128815,-1.497363,0.779973,0.116875,0.614375,0.418599,0.09702,-0.547099,0.309034,0.135262,0.672801,0.476771,0.101549,-0.75239,0.361449
BordaCo0,0.531556,0.780155,0.644327,0.04718,0.131701,0.142353,0.373418,0.581962,0.471311,0.03765,0.165379,0.109543,0.848101,1,0.92545,0.027252,-0.465848,0.094433,0.759494,0.860759,0.809527,0.021351,-0.096688,0.053823,0.746835,1,0.915323,0.052599,-0.581626,0.148044,0.4975,0.744375,0.624109,0.046372,0.092279,0.132476,0.56654,0.779814,0.675656,0.040429,-0.010304,0.114076
BordaCo0,0.167634,0.447369,0.308652,0.058603,-0.130402,0.144434,0.072468,0.253797,0.15289,0.036863,0.073943,0.094939,0.746835,0.974684,0.893338,0.041032,-0.397254,0.134701,0.56962,0.78481,0.683211,0.041446,-0.46156,0.127618,0.202532,0.78481,0.49034,0.122523,-0.199485,0.279685,0.105,0.354375,0.215086,0.049929,0.043694,0.13207,0.12133,0.394984,0.249845,0.056054,-0.041511,0.144005
BordaCo0,0.232149,0.449366,0.324245,0.035238,0.203077,0.129942,0.114557,0.224684,0.162398,0.021101,0.289115,0.06235,0.734177,0.974684,0.896469,0.033363,-0.894053,0.18569,0.607595,0.759494,0.691139,0.030919,-0.051832,0.081232,0.291139,0.898734,0.54064,0.13038,0.851692,0.417686,0.16,0.31375,0.225845,0.029437,0.342021,0.088681,0.190614,0.362604,0.266965,0.032786,0.249499,0.097038
BordaCo0,0.133996,0.290527,0.217729,0.026135,-0.333171,0.085458,0.053165,0.118354,0.090536,0.011742,-0.073379,0.030966,0.708861,0.936709,0.839174,0.044304,-0.423124,0.130353,0.518987,0.683544,0.608994,0.032476,-0.406992,0.094813,0.164557,0.531646,0.306529,0.06448,0.831312,0.276255,0.07875,0.165625,0.128747,0.015791,-0.018633,0.044009,0.097496,0.204669,0.153342,0.018637,0.124448,0.053361
BordaCo0,0.344234,0.668969,0.506351,0.066857,-0.278556,0.16399,0.176582,0.45981,0.317773,0.057887,-0.08653,0.127042,0.848101,1,0.929314,0.028544,-0.31111,0.075731,0.696203,0.835443,0.770886,0.027228,-0.216335,0.072809,0.493671,0.987342,0.783544,0.111746,-0.554016,0.286545,0.248125,0.605625,0.431464,0.074223,-0.148989,0.165847,0.288614,0.664457,0.486172,0.079625,-0.199222,0.170168
BordaCo0,0.233537,0.410276,0.345622,0.033825,-0.369342,0.095408,0.120886,0.22057,0.178431,0.019462,-0.303062,0.055559,0.822785,0.974684,0.907129,0.030436,-0.216852,0.081525,0.607595,0.759494,0.70433,0.030006,-0.608858,0.107584,0.329114,0.987342,0.593738,0.166245,0.619339,0.374563,0.16375,0.2975,0.246306,0.025662,-0.448925,0.0788,0.191351,0.381874,0.290894,0.034634,-0.085785,0.097563
BordaCo0,0.139909,0.304773,0.219559,0.028553,0.190107,0.093527,0.067089,0.128797,0.093743,0.011027,0.16397,0.030242,0.696203,0.936709,0.835643,0.040228,-0.129524,0.127698,0.531646,0.696203,0.613258,0.029458,-0.069742,0.093199,0.164557,0.506329,0.326516,0.073575,0.288111,0.191817,0.099375,0.18,0.132553,0.014555,0.250774,0.040447,0.112665,0.211678,0.159246,0.018516,-0.011357,0.04886
BordaCo0,0.436952,0.725605,0.560513,0.056571,0.30335,0.161965,0.261392,0.477848,0.370943,0.049561,0.055505,0.114592,0.822785,0.987342,0.933245,0.028301,-0.590677,0.104384,0.708861,0.835443,0.788674,0.024817,-0.556099,0.078634,0.607595,1,0.864424,0.075208,-0.699285,0.251541,0.355625,0.671875,0.498697,0.065036,0.231563,0.161442,0.401605,0.683207,0.557006,0.062493,-0.102745,0.147062
BordaCo0,0.127202,0.281061,0.201691,0.028514,-0.220271,0.085131,0.055696,0.123418,0.083869,0.01101,0.144586,0.036225,0.683544,0.949367,0.823651,0.046155,-0.370819,0.149733,0.493671,0.670886,0.595803,0.032547,-0.363776,0.109001,0.164557,0.392405,0.277948,0.04547,-0.201471,0.113583,0.08125,0.170625,0.119852,0.015006,0.114656,0.048024,0.097676,0.208358,0.14228,0.017386,0.242777,0.062215
BordaCo0,0.55933,0.770689,0.652801,0.0441,0.140855,0.118904,0.387975,0.567089,0.468876,0.037421,0.21032,0.090214,0.848101,0.987342,0.932245,0.027905,-0.303518,0.076162,0.746835,0.860759,0.813724,0.023888,-0.337757,0.066983,0.708861,1,0.904597,0.05752,-0.695,0.189952,0.515625,0.74125,0.625145,0.047221,0.212721,0.116211,0.582524,0.769793,0.672812,0.040812,0.075827,0.095151
BordaCo0,0.173506,0.378244,0.276829,0.042619,-0.115444,0.111118,0.068354,0.196203,0.132035,0.024162,-0.156643,0.06893,0.772152,0.962025,0.870753,0.039151,-0.151607,0.110488,0.544304,0.759494,0.664224,0.036932,-0.294258,0.113351,0.227848,0.78481,0.461026,0.108915,0.148953,0.288549,0.10125,0.266875,0.182908,0.031734,-0.136544,0.091728,0.118545,0.305348,0.218255,0.036624,-0.29001,0.107511
BordaCo0,0.520382,0.761577,0.642159,0.048019,-0.161754,0.11802,0.353165,0.549684,0.456084,0.038567,0.087297,0.102421,0.848101,1,0.93491,0.026855,-0.369236,0.088013,0.746835,0.860759,0.810127,0.021809,-0.135841,0.058932,0.772152,1,0.905396,0.052717,-0.54918,0.1421,0.4775,0.748125,0.607053,0.050734,0.093321,0.133206,0.535222,0.758936,0.658954,0.042748,-0.050368,0.116693
BordaCo0,0.238528,0.478335,0.36344,0.045127,-0.018191,0.11562,0.127215,0.268038,0.19221,0.025991,0.095722,0.070516,0.810127,0.987342,0.907062,0.03198,-0.164725,0.093508,0.607595,0.78481,0.716922,0.030951,-0.291022,0.102963,0.35443,0.949367,0.56529,0.118669,0.729656,0.369395,0.17625,0.3675,0.265497,0.036619,0.150255,0.098811,0.211374,0.418736,0.305397,0.037466,0.133933,0.104664
BordaCo0,0.306887,0.476488,0.402906,0.030398,-0.255322,0.085393,0.177848,0.264873,0.224615,0.017081,-0.057932,0.044623,0.810127,1,0.92012,0.031015,-0.47396,0.103225,0.670886,0.797468,0.733444,0.02265,-0.127963,0.067262,0.35443,1,0.681879,0.118131,0.119766,0.30186,0.254375,0.363125,0.307638,0.0235,-0.029937,0.059063,0.288594,0.427394,0.35808,0.027325,-0.09853,0.075206
BordaCo0,0.512598,0.758353,0.645994,0.043481,-0.304433,0.138041,0.343987,0.564873,0.456982,0.037124,0.082346,0.120721,0.860759,0.987342,0.934177,0.025654,-0.53505,0.074779,0.746835,0.860759,0.811259,0.022634,-0.35554,0.06766,0.721519,1,0.905863,0.054023,-0.465255,0.154697,0.4525,0.746875,0.608618,0.046295,0.008639,0.151933,0.52921,0.775224,0.659485,0.041204,-0.03387,0.129617
BordaCo0,0.453585,0.730533,0.605519,0.054101,-0.020257,0.140404,0.288291,0.549367,0.411542,0.048997,0.243812,0.139306,0.848101,1,0.939107,0.028053,-0.216494,0.084895,0.721519,0.860759,0.801532,0.026479,-0.580767,0.096246,0.632911,1,0.878281,0.069459,-0.566248,0.217292,0.39125,0.705,0.552408,0.06258,0.129406,0.16916,0.450087,0.754973,0.605696,0.057901,0.059815,0.163838
BordaCo0,0.338318,0.559241,0.464126,0.041044,-0.12141,0.106926,0.223418,0.391139,0.289354,0.032266,0.430359,0.097717,0.848101,0.987342,0.928714,0.027183,-0.061619,0.070688,0.683544,0.822785,0.758628,0.023594,-0.071068,0.080559,0.556962,0.987342,0.793005,0.0939,-0.024858,0.234504,0.3,0.4975,0.390678,0.040966,0.291603,0.111651,0.355042,0.590845,0.452115,0.045016,0.352937,0.129224
BordaCo0,0.385593,0.624853,0.508171,0.042438,-0.126513,0.127256,0.234494,0.40443,0.322756,0.034778,-0.128569,0.092314,0.810127,1,0.931046,0.028527,-0.45105,0.111626,0.696203,0.835443,0.771486,0.025966,-0.240093,0.084071,0.56962,1,0.83471,0.092109,-0.220853,0.226037,0.3175,0.543125,0.432493,0.043336,-0.101651,0.120181,0.367005,0.588619,0.495197,0.045951,-0.194303,0.125701
BordaCo0,0.385057,0.595691,0.492456,0.039681,-0.044857,0.12883,0.203481,0.392722,0.305846,0.035083,0.0994,0.099207,0.860759,0.987342,0.928847,0.027346,-0.487788,0.077092,0.708861,0.835443,0.766955,0.025482,-0.088104,0.066718,0.544304,1,0.815123,0.105289,-0.178173,0.241929,0.279375,0.5275,0.41277,0.044196,0.051622,0.131518,0.330544,0.585634,0.472064,0.048431,0.001509,0.133853
BordaCo0,0.258109,0.512474,0.381597,0.047253,-0.052055,0.134135,0.117722,0.303481,0.204409,0.034446,0.207407,0.101189,0.78481,0.987342,0.911193,0.034052,-0.419566,0.117258,0.632911,0.810127,0.720853,0.029061,0.132286,0.094701,0.35443,0.911392,0.60573,0.120912,0.226778,0.27541,0.168125,0.40625,0.282227,0.045278,0.152915,0.128403,0.195201,0.469686,0.326392,0.052334,0.160605,0.147287
BordaCo0,0.359518,0.63845,0.513767,0.049961,-0.322153,0.165155,0.201266,0.421835,0.329665,0.040648,-0.137323,0.118002,0.873418,0.987342,0.933045,0.025301,-0.306604,0.068157,0.696203,0.848101,0.772951,0.025766,-0.418863,0.083153,0.518987,1,0.841239,0.087647,-0.528444,0.264907,0.27875,0.568125,0.44249,0.052512,-0.185084,0.151469,0.326907,0.618334,0.506438,0.052965,-0.207317,0.159902
